time,current,voltage,power,SOC
840.0,0.0962585,3.511908,0.338050996218,-0.471883
841.0,0.093436,3.512112,0.328157696832,-0.486258
842.0,0.095893,3.512175,0.336792997275,-0.501011
843.0,0.094332,3.512098,0.33130322853599997,-0.515523
844.0,0.0945235,3.511988,0.331965397718,-0.530065
845.0,0.095008,3.512089,0.333676551712,-0.544682
846.0,0.095354,3.512167,0.33489917211799997,-0.559352
847.0,0.0940695,3.512093,0.33038083246350003,-0.573824
848.0,0.092815,3.512318,0.32599579517,-0.588103
849.0,0.093598,3.512267,0.328741166666,-0.602503
850.0,0.0916775,3.512379,0.3220061257725,-0.616607
851.0,0.093724,3.512382,0.32919449056800004,-0.631026
852.0,0.093276,3.512477,0.327629804652,-0.645377
853.0,0.0936865,3.512544,0.32907795345600005,-0.659790
854.0,0.0938575,3.512469,0.32967155916749996,-0.674229
855.0,0.093139,3.5126,0.3271600514,-0.688559
856.0,0.0914165,3.512536,0.321103747244,-0.702623
857.0,0.0928345,3.512446,0.326076168187,-0.716905
858.0,0.092122,3.5126,0.3235877372,-0.731077
859.0,0.0923815,3.512661,0.3245048921715,-0.745290
860.0,0.0921115,3.51261,0.323551776015,-0.759461
861.0,0.0945705,3.512453,0.33217443643649996,-0.774010
862.0,0.0929545,3.512484,0.326501193978,-0.788311
863.0,0.091531,3.512551,0.32150730558100005,-0.802393
864.0,0.091942,3.512842,0.322977719164,-0.816538
865.0,0.091437,3.512868,0.321206111316,-0.830605
866.0,0.093546,3.512664,0.328595666544,-0.844997
867.0,0.091218,3.512648,0.320416725264,-0.859030
868.0,0.0923195,3.512689,0.3242896921355,-0.873233
869.0,0.0915735,3.512749,0.3216747205515,-0.887321
